2025-10-11 09:57:14,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:15,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:16,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:17,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:18,Spandan,INFO,"{""intent"": ""low_state"", ""state"": {""lights"": false}}"
2025-10-11 09:57:24,Spandan,INFO,"{""intent"": ""low_state"", ""state"": {""lights"": false}}"
2025-10-11 09:57:30,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:31,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:32,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:33,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:34,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:35,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:36,Spandan,INFO,"{""intent"": ""low_state"", ""state"": {""lights"": false}}"
2025-10-11 09:57:41,Spandan,INFO,"{""intent"": ""low_state"", ""state"": {""lights"": false}}"
2025-10-11 09:57:47,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:48,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:49,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:50,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:51,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:52,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:53,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:54,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:55,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:56,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:57,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:58,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:57:59,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:58:00,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:58:01,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:58:02,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:58:03,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:58:04,Spandan,INFO,"{""intent"": ""low_state"", ""state"": {""lights"": false}}"
2025-10-11 09:58:10,Spandan,INFO,"{""intent"": ""low_state"", ""state"": {""lights"": false}}"
2025-10-11 09:58:15,Spandan,INFO,"{""intent"": ""low_state"", ""state"": {""lights"": false}}"
2025-10-11 09:58:21,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:58:22,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:58:23,Spandan,INFO,"{""intent"": ""low_state"", ""state"": {""lights"": false}}"
2025-10-11 09:58:29,Spandan,INFO,"{""intent"": ""neutral"", ""state"": {""lights"": false}}"
2025-10-11 09:58:30,System,INFO,"{""event"": ""stop""}"
